"","cruise_name","station","zoo_gear","ich_gear","lat","lon","region","region_name","strata_47","strata_46","strata_26","date","month","day","year","doy","time","depth","season","sfc_temp","sfc_salt","btm_temp","btm_salt","cluhar_10m2","scosco_10m2","pepspp_10m2","ammspp_10m2","fishsum","min_nonzero","log10_FF","log_mean_FF","sd_FF","runMean_FF"
"112","AL0503",230,"6B3Z","6B3I",42.385,-66.6867,4,"GOM",39,39,17,"4/6/2005",4,6,2005,96,"12:09",335,"Spring",2.76,31.913,NA,NA,0,0,0,0,0,1.9,-0.0222763947111523,0.228836214226288,0.199344199187958,0.321985606776521
"113","AL0603",220,"6B3Z","6B3I",42.42,-66.5333,4,"GOM",39,39,17,"4/1/2006",4,1,2006,91,"18:44",298,"Spring",3.36,31.371,NA,NA,0,0,0,6.84,6.84,1.9,0.891537457672564,0.394596678789043,0.199344199187958,0.291009038473967
"114","AL0703",242,"6B3Z","6B3I",42.2533,-65.6817,4,"GOM",38,38,17,"4/3/2007",4,3,2007,93,"14:21",118,"Spring",1.21,31.531,5.26,33.477,0,0,0,2053.9,2053.9,1.9,3.31278012472794,0.714534098681663,0.199344199187958,0.389939274925686
"115","AL0801",229,"6B3Z","6B3I",42.4733,-66.8117,4,"GOM",39,39,17,"4/9/2008",4,9,2008,100,"20:39",321,"Spring",4.91,32.646,NA,NA,0,0,0,0,0,1.9,-0.0222763947111523,0.244520883711825,0.199344199187958,0.394307596001987
"116","HB0901",220,"6B3Z","6B3I",41.7083,-69.5167,4,"GOM",34,34,19,"4/4/2009",4,4,2009,94,"5:52",124,"Spring",4.12,32.504,4.81,33.167,0,0,0,23.17,23.17,1.9,1.38237730346811,0.501379461069688,0.199344199187958,0.416773467295701
"117","HB1002",255,"6B3Z","6B3I",42.1883,-65.8483,4,"GOM",38,38,17,"4/6/2010",4,6,2010,96,"6:19",244,"Spring",6.07,32.839,NA,NA,0,0,0,0,0,1.9,-0.0222763947111523,0.417774158546879,0.199344199187958,0.45456105615982
"118","HB1102",249,"6B3","6B3",41.47,-69.5783,4,"GOM",33,33,18,"4/12/2011",4,12,2011,102,"16:37",33,"Spring",5.12,32.166,5.02,32.167,0,0,0,28.7,28.7,1.9,1.47202469770028,0.268798741544932,0.199344199187958,0.429401468710997
"119","HB1201",259,"6B3Z","6B3I",43.38,-69.8267,4,"GOM",41,41,23,"4/29/2012",4,29,2012,120,"11:33",149,"Spring",7.44,31.048,5.93,32.934,0,0,0,0,0,1.9,-0.0222763947111523,0.109118998765328,0.199344199187958,0.30831844872773
"120","HB1301",2405,"6B3Z","6B3I",41.5483,-68.8,4,"GOM",34,34,19,"4/12/2013",4,12,2013,102,"6:17",156,"Spring",6.79,33.38,6.17,33.387,0,0,0,14.94,14.94,1.9,1.20112389720738,0.354149539185745,0.199344199187958,0.330244179822515
"121","GU1401",30,"6B3Z","6B3I",41.415,-68.4983,4,"GOM",33,33,18,"3/4/2014",3,4,2014,63,"13:12",79,"Spring",5.59,33.339,5.6,33.342,0,0,0,22.9,22.9,1.9,1.37748838337613,0.314318669192351,0.199344199187958,0.292832021447047
"122","HB1501",7481,"6B3Z","6B3I",41.72,-69.5283,4,"GOM",34,34,19,"4/12/2015",4,12,2015,102,"20:08",150,"Spring",5.23,33.234,4.52,33.301,0,0,0,15.36,15.36,1.9,1.21245396104028,0.638777392128165,0.199344199187958,0.337032668163304
"123","GU1608",104,"6B3Z","6B3I",42.2267,-65.7633,4,"GOM",38,38,17,"5/31/2016",5,31,2016,152,"16:24",224,"Spring",9.47,31.029,NA,NA,0,0,0,0,0,1.9,-0.0222763947111523,0.0193154107561687,0.199344199187958,0.287136002005552
"124","GU1701",93,"6B3Z","6B3I",41.5783,-69.665,4,"GOM",33,33,18,"5/31/2017",5,31,2017,151,"0:15",38,"Spring",9.87,31.538,6.04,32.023,0,0,0,0,0,1.9,-0.0222763947111523,0.33123142527755,0.199344199187958,0.331558487307996
"125","HB1802",6236,"6B3Z","6B3I",43.5683,-69.8617,4,"GOM",40,40,22,"5/10/2018",5,10,2018,130,"9:36",94,"Spring",9.56,24.249,4.81,32.46,0,0,0,0,0,1.9,-0.0222763947111523,-0.0222763947111523,0.199344199187958,0.256273300528617
"126","HB1901",8182,"6B3Z","6B3I",42.6883,-70.225,4,"GOM",36,36,21,"5/11/2019",5,11,2019,131,"5:58",86,"Spring",9.08,27.816,4.65,32.632,0,0,0,0,0,1.9,-0.0222763947111523,0.190118691915366,0.199344199187958,0.231433305073219
"127","GU2102",53,"6B3Z","6B3I",41.0767,-69.095,4,"GOM",33,33,18,"5/20/2021",5,20,2021,140,"6:53",88,"Spring",11.28,32.935,7.16,33.02,0,0,0,11.49,11.49,1.9,1.0948203803548,0.0460673531031049,0.199344199187958,0.112891297268207
"128","AL9808",27,"","6B3I",42.29,-65.84,4,"GOM",38,38,17,"6/22/1998",6,22,1998,173,"14:16",201,"Summer",11.27,31.464,NA,NA,0,0,0,0,0,0.95,-0.323306390375133,-0.323306390375133,0.241091394566691,-0.323306390375133
"129","AJ9901",1,"6B3Z","6B3I",41.4617,-69.5117,4,"GOM",33,33,18,"6/3/1999",6,3,1999,154,"4:03",38,"Summer",12.03,31.938,7.2,32.17,0,0,0,1.72,1.72,0.95,0.34143452457814,-0.16921752778656,0.241091394566691,-0.246261959080847
"130","AL0005",1,"6B3Z","6B3I",41.57,-68.9017,4,"GOM",34,34,19,"8/23/2000",8,23,2000,236,"3:35",109,"Summer",20.01,31.715,6.28,33.29,0,0,7.27,0,7.27,0.95,0.889021422095225,-0.00737927878066863,0.241091394566691,-0.166634398980787
"131","AL0109",10,"6B3Z","6B3I",41.3567,-68.6583,4,"GOM",33,33,18,"8/21/2001",8,21,2001,233,"22:09",87,"Summer",14.76,32.123,6.46,32.537,0,0,0,0,0,0.95,-0.323306390375133,-0.00932021089904371,0.241091394566691,-0.127305851960351
"132","AL0206",88,"6B3Z","6B3I",42.295,-65.96,4,"GOM",38,38,17,"6/1/2002",6,1,2002,152,"10:37",234,"Summer",9.35,32.104,NA,NA,0,0,0,0,0,0.95,-0.323306390375133,-0.207252664294875,0.241091394566691,-0.143295214427256
"133","AM0301",2,"6B3Z","6B3I",41.0267,-69.0517,4,"GOM",33,33,18,"8/20/2003",8,20,2003,232,"10:14",83,"Summer",14.7,32.492,8.53,32.514,0,0,0,0,0,0.95,-0.323306390375133,-0.323306390375133,0.241091394566691,-0.143295214427256
"134","AL0405",72,"6B3Z","6B3I",41.4833,-68.8817,4,"GOM",34,34,19,"6/3/2004",6,3,2004,155,"0:37",137,"Summer",9.45,31.904,3.87,33.089,0,0,0,0,0,0.95,-0.323306390375133,-0.267946397695658,0.241091394566691,-0.163040988409076
"135","AL0505",67,"6B3Z","6B3I",41.8967,-69.6467,4,"GOM",34,34,19,"6/2/2005",6,2,2005,153,"2:07",180,"Summer",7.89,31.938,4.21,32.461,0,0,0,0,0,0.95,-0.323306390375133,-0.040909532025334,0.241091394566691,-0.169747039058009
"136","AL0605",61,"6B3Z","6B3I",41.6333,-69.4833,4,"GOM",33,33,18,"6/8/2006",6,8,2006,159,"4:24",99,"Summer",11.1,31.385,5.42,32.532,0,0,0,0,0,0.95,-0.323306390375133,-0.201955312421684,0.241091394566691,-0.208274059362537
"137","DE0706",90,"6B3Z","6B3I",42.5183,-66.7067,4,"GOM",38,38,17,"6/1/2007",6,1,2007,152,"5:25",264,"Summer",8.99,32.135,NA,NA,0,0,0,20.04,20.04,0.95,1.31207152130293,-0.183941237273706,0.241091394566691,-0.203611773958303
"138","DE0808",92,"6B3Z","6B3I",42.1933,-65.9517,4,"GOM",38,38,17,"8/22/2008",8,22,2008,235,"4:58",224,"Summer",17.09,32.417,NA,NA,0,0,0,0,0,0.95,-0.323306390375133,-0.241802594442247,0.241091394566691,-0.187311014771726
"139","DE0905",68,"6B3Z","6B3I",42.0583,-68.6067,4,"GOM",34,34,19,"6/5/2009",6,5,2009,156,"4:32",179,"Summer",11.58,32.267,5.61,33.437,0,0,0,6.2,6.2,0.95,0.824451270036613,-0.166977271400026,0.241091394566691,-0.167117189512599
"140","DE1004",87,"6B3Z","6B3I",42.2267,-65.7667,4,"GOM",38,38,17,"6/4/2010",6,4,2010,155,"5:55",224,"Summer",10.65,32.281,NA,NA,0,0,0,0,0,0.95,-0.323306390375133,-0.145551704528712,0.241091394566691,-0.188045624013275
"141","DE1105",73,"6B3","6B3",41.0617,-69.38,4,"GOM",33,33,18,"6/9/2011",6,9,2011,160,"11:01",44,"Summer",10.69,31.183,9.32,31.27,0,0,0,0,0,0.95,-0.323306390375133,-0.288525093484284,0.241091394566691,-0.205359580225795
"142","HB1202",93,"6B3Z","6B3I",41.3333,-68.7783,4,"GOM",33,33,18,"6/13/2012",6,13,2012,165,"13:38",107,"Summer",14.64,32.047,6.22,32.759,0,0,0,0,0,0.95,-0.323306390375133,-0.0294327498605894,0.241091394566691,-0.174457882743172
"143","EX1305",7,"6B3Z","6B3I",41.1483,-69.4,4,"GOM",33,33,18,"8/25/2013",8,25,2013,237,"17:39",40,"Summer",13.77,31.901,13.29,31.938,0,0,0,0,0,0.95,-0.323306390375133,-0.161407406584052,0.241091394566691,-0.158378845171533
"144","HB1502",137,"6B3Z","6B3I",43.2533,-68.2533,4,"GOM",42,42,24,"6/1/2015",6,1,2015,152,"2:02",198,"Summer",8.46,32.284,6.91,33.873,0,0,0,0,0,0.95,-0.323306390375133,0.421438086788942,0.241091394566691,-0.0406957735337392
"145","GU1608",121,"6B3Z","6B3I",41.1617,-68.7533,4,"GOM",33,33,18,"6/2/2016",6,2,2016,154,"5:52",60,"Summer",9.6,32.704,7.92,32.744,0,0,0,4.94,4.94,0.95,0.733598460961339,0.595357645107697,0.241091394566691,0.107486096393543
"146","GU1701",122,"6B3Z","6B3I",42.225,-65.77,4,"GOM",38,38,17,"6/2/2017",6,2,2017,153,"16:24",223,"Summer",7.63,31.541,NA,NA,0,0,0,5.24,5.24,0.95,0.757016234731301,-0.0998347598711963,0.241091394566691,0.14522416311616
"147","HB1803",86,"6B3Z","6B3I",41.3783,-68.5617,4,"GOM",33,33,18,"6/1/2018",6,1,2018,152,"15:29",83,"Summer",11.58,32.067,5.62,32.753,0,0,0,0,0,0.95,-0.323306390375133,0.383966659108521,0.241091394566691,0.227904044909982
"148","GU1902",69,"6B3Z","6B3I",42.3333,-65.4267,4,"GOM",47,46,26,"8/23/2019",8,23,2019,235,"16:08",110,"Summer",17.43,32.068,12.25,34.939,0,0,0,0,0,0.95,-0.323306390375133,-0.209315904421487,0.241091394566691,0.218322345342495
"149","PC2104",76,"6B3Z","6B3I",42.4067,-65.5883,4,"GOM",47,46,26,"8/12/2021",8,12,2021,224,"15:14",93,"Summer",18.29,31.29,10.78,34.175,0,0,2.01,0,2.01,0.95,0.395326393069351,0.210821751927281,0.241091394566691,0.176199078370163
"150","AL9801",46,"","6B3I",42.29,-65.85,4,"GOM",38,38,17,"1/13/1998",1,13,1998,13,"9:37",200,"Winter",3.53,30.943,NA,NA,0,0,0,0,0,1.61,-0.0942041196321315,1.28696315394157,0.378506374023083,1.28696315394157
"151","AL9901",50,"","6B3I",42.28,-65.85,4,"GOM",38,38,17,"1/19/1999",1,19,1999,19,"8:26",200,"Winter",3.41,31.291,NA,NA,5.33,0,0,0,5.33,1.61,0.787814567063023,1.62015768146347,0.378506374023083,1.45356041770252
"152","AL0202",1,"6B3Z","6B3I",42.3367,-70.6183,4,"GOM",36,36,21,"1/23/2002",1,23,2002,23,"2:54",66,"Winter",5.5,32.555,5.91,32.773,11.5,0,0,161,172.5,1.61,2.23881109266824,0.260564908330672,0.378506374023083,1.0558952479119
"153","DE0301",1,"6B3Z","6B3I",42.48,-70.6033,4,"GOM",36,36,21,"1/23/2003",1,23,2003,23,"13:21",76,"Winter",4.35,33.09,4.38,33.096,12.47,0,0,49.88,62.35,1.61,1.80040773947487,0.251620810235054,0.378506374023083,0.854826638492692
"154","AL0401",1,"6B3Z","6B3I",41.295,-69.4283,4,"GOM",33,33,18,"1/25/2004",1,25,2004,25,"22:41",41,"Winter",3.83,33.064,3.83,33.066,0,0,0,38.92,38.92,1.61,1.59906390587942,0.397493525488995,0.378506374023083,0.763360015891952
"155","DE0501",1,"6B3Z","6B3I",41.8967,-70.18,4,"GOM",35,35,21,"1/26/2005",1,26,2005,26,"4:51",24,"Winter",-0.53,31.11,1.43,31.406,38.28,0,0,3409.24,3447.52,1.61,3.53760819075332,0.60610581106596,0.378506374023083,0.627188547316831
"156","DE0602",1,"6B3Z","6B3I",42.9033,-68.2167,4,"GOM",42,42,24,"1/25/2006",1,25,2006,25,"10:48",177,"Winter",6.18,33.085,7.85,34.335,0,0,0,0,0,1.61,-0.0942041196321315,0.289052086886933,0.378506374023083,0.360967428401523
"157","DE0701",1,"6B3Z","6B3I",41.87,-69.34,4,"GOM",37,37,20,"1/30/2007",1,30,2007,30,"20:01",195,"Winter",6.78,33.175,7.71,34.108,0,0,0,0,0,1.61,-0.0942041196321315,0.274276092292312,0.378506374023083,0.363709665193851
"158","DE0802",40,"6B3Z","6B3I",41.0217,-68.7133,4,"GOM",33,33,18,"1/31/2008",1,31,2008,31,"22:23",63,"Winter",5.82,32.562,5.83,32.562,0,0,0,649.6,649.6,1.61,2.81318387124539,0.588485676477988,0.378506374023083,0.431082638442438
"159","DE0902",94,"6B3Z","6B3I",42.2283,-65.7433,4,"GOM",38,38,17,"2/8/2009",2,8,2009,39,"7:02",228,"Winter",2.36,31.405,NA,NA,0,0,0,0,0,1.61,-0.0942041196321315,0.376959408004049,0.378506374023083,0.426975814945448
"160","DE1001",40,"6B3Z","6B3I",41.6483,-69.615,4,"GOM",33,33,18,"2/12/2010",2,12,2010,43,"17:22",81,"Winter",5.29,32.744,5.31,32.758,0,0,0,4.27,4.27,1.61,0.70543604658525,0.699749334326656,0.378506374023083,0.445704519597587
"161","DE1102",60,"6B3","6B3",41.685,-69.815,4,"GOM",33,33,18,"2/8/2011",2,8,2011,39,"14:48",36,"Winter",4.09,32.163,4.03,32.199,0,0,0,202.3,202.3,1.61,2.30772061491481,0.45349446233412,0.378506374023083,0.478592994687025
"162","DE1202",2,"6B3","6B3",41.1267,-69.0533,4,"GOM",33,33,18,"2/3/2012",2,3,2012,34,"7:12",102,"Winter",7.61,32.782,8.1,33.273,0,0,0,0,0,1.61,-0.0942041196321315,0.151407743682473,0.378506374023083,0.454019324965057
"163","PC1301",73,"6B3Z","6B3I",41.34,-69.4733,4,"GOM",33,33,18,"2/17/2013",2,17,2013,48,"3:43",34,"Winter",6.08,33.302,6.08,33.3,0,0,0,8.52,8.52,1.61,0.969648840480725,0.677854732193334,0.378506374023083,0.471893136108126
"164","HB1701",75,"6B3Z","6B3I",41.1667,-69,4,"GOM",33,33,18,"2/19/2017",2,19,2017,50,"7:19",104,"Winter",6.95,33.259,7.12,33.297,0,0,0,143.14,143.14,1.61,2.15819658404479,1.2922804778476,0.378506374023083,0.654957350076837
"165","AL9910",1,"6B3Z","6B3I",39.105,-72.955,1,"MAB",10,10,4,"9/21/1999",9,21,1999,264,"10:52",79,"Fall",22.88,35.079,11.26,35.378,0,0,0,0,0,0.54,-0.568636235841013,-0.483092835416605,0.182286638907746,-0.483092835416605
"166","AL0006",2,"6B3Z","6B3I",38.85,-73.0017,1,"MAB",10,10,4,"9/6/2000",9,6,2000,250,"17:55",102,"Fall",23.93,35.056,11.21,34.381,0,0,0,0,0,0.54,-0.568636235841013,0.260262774047565,0.182286638907746,-0.11141503068452
"167","AL0110",1,"6B3Z","6B3I",38.8967,-73.2567,1,"MAB",10,10,4,"9/5/2001",9,5,2001,248,"15:30",74,"Fall",24.75,33.698,11.4,34.098,0,0,0,0,0,0.54,-0.568636235841013,-0.268827417542949,0.182286638907746,-0.163885826303996
"168","AL0210",3,"6B3Z","6B3I",39.355,-72.8383,2,"MAB",15,15,7,"9/4/2002",9,4,2002,247,"15:58",73,"Fall",22.23,32.517,7.67,32.919,0,0,0,0,0,0.54,-0.568636235841013,0.106716448103313,0.182286638907746,-0.096235257702169
"169","AL0305",3,"6B3Z","6B3I",39.8583,-71.8767,2,"MAB",14,14,7,"9/8/2003",9,8,2003,251,"5:45",146,"Fall",23.87,32.739,12.1,35.355,0,0,0,0,0,0.54,-0.568636235841013,-0.196326083121682,0.182286638907746,-0.116253422786071
"170","AL0409",5,"6B3Z","6B3I",37.2817,-74.75,1,"MAB",4,4,1,"9/11/2004",9,11,2004,255,"11:13",57,"Fall",23.28,31.948,6.63,32.934,0,0,0,0,0,0.54,-0.568636235841013,-0.440130963478887,0.182286638907746,-0.107661048398528
"171","AL0508",2,"6B3Z","6B3I",38.7083,-73.115,1,"MAB",10,10,4,"9/7/2005",9,7,2005,250,"17:24",144,"Fall",24.66,33.068,14.07,35.772,0,0,0,0,0,0.54,-0.568636235841013,-0.24991876847446,0.182286638907746,-0.209697356902933
"172","AL0608",5,"6B3Z","6B3I",38.66,-73.1717,1,"MAB",10,10,4,"9/6/2006",9,6,2006,249,"23:02",136,"Fall",22.98,34.836,13.68,35.718,0,0,0,0,0,0.54,-0.568636235841013,-0.269584119165632,0.182286638907746,-0.209848697227469
"173","AL0707",12,"6B3Z","6B3I",37.15,-75.66,1,"MAB",6,6,3,"9/7/2007",9,7,2007,250,"15:30",13,"Fall",25.68,31.792,25.41,32.075,0,0,0.75,0,0.75,0.54,0.00860017176191757,-0.352380965846066,0.182286638907746,-0.301668180017345
"174","AL0803",60,"6B3Z","6B3I",35.345,-75.45,1,"MAB",3,3,3,"9/10/2008",9,10,2008,254,"15:21",14,"Fall",26.53,NA,26.68,NA,0,0,3.45,0,3.45,0.54,0.570542939881898,-0.156252025133041,0.182286638907746,-0.293653368419617
"175","DE0911",1,"6B3Z","6B3I",41.0167,-71.0817,2,"MAB",20,20,10,"11/3/2009",11,3,2009,307,"17:15",44,"Fall",13.26,32.121,13,32.465,0,0,0,0,0,0.54,-0.568636235841013,-0.347915490714182,0.182286638907746,-0.275210273866676
"176","DE1009",85,"6B3Z","6B3I",40.69,-70.9783,2,"MAB",19,19,9,"9/1/2010",9,1,2010,244,"1:27",64,"Fall",22.45,33.129,9.46,33.108,0,0,51,0,51,0.54,1.7098633174404,-0.0866335335193091,0.182286638907746,-0.242553226875646
"177","DE1109",1,"6B3","6B3",41.2567,-71.2817,2,"MAB",20,20,10,"10/31/2011",10,31,2011,304,"23:10",37,"Fall",15.09,32.514,15.4,32.736,0,0,0,0,0,0.54,-0.568636235841013,-0.120275573339904,0.182286638907746,-0.2126915177105
"178","HB1206",1146,"6B3Z","6B3I",40.57,-73.18,2,"MAB",17,17,8,"9/19/2012",9,19,2012,263,"18:20",24,"Fall",19.84,31.475,16.68,32.037,0,0,0,0,0,0.54,-0.568636235841013,-0.345399464834578,0.182286638907746,-0.211295217508203
"179","EX1305",79,"6B3Z","6B3I",41.33,-71.005,2,"MAB",20,20,10,"9/5/2013",9,5,2013,248,"0:47",28,"Fall",19.28,31.687,14.62,32.28,0,0,12.69,0,12.69,0.54,1.11260500153457,-0.0429043905041388,0.182286638907746,-0.188625690582423
"180","HB1405",5774,"6B3Z","6B3I",35.66,-75.1183,1,"MAB",2,2,2,"9/15/2014",9,15,2014,258,"21:42",36,"Fall",24.36,30.975,23.14,32.366,0,0,0,0,0,0.54,-0.568636235841013,-0.239884438960098,0.182286638907746,-0.167019480231606
"181","GU1506",1,"6B3Z","6B3I",37.0833,-75.665,1,"MAB",6,6,3,"10/12/2015",10,12,2015,285,"23:59",16,"Fall",21.04,32.206,20.67,32.192,0,0,0,0,0,0.54,-0.568636235841013,-0.423882299180354,0.182286638907746,-0.234469233363815
"182","HB1604",1992,"6B3Z","6B3I",36.2333,-75.2133,1,"MAB",2,2,2,"9/17/2016",9,17,2016,261,"2:50",32,"Fall",24,32.307,21.94,32.818,0,0,0,0,0,0.54,-0.568636235841013,-0.123447123126887,0.182286638907746,-0.235103543321211
"183","GU1706",30,"6B3Z","6B3I",40.4983,-69.0783,2,"MAB",23,23,11,"11/4/2017",11,4,2017,308,"2:50",78,"Fall",14.83,32.637,11.67,33.098,0,0,0,0,0,0.54,-0.568636235841013,-0.387591947230878,0.182286638907746,-0.243542039800471
"184","HB1806",6624,"6B3Z","6B3I",35.8483,-75.0017,1,"MAB",2,2,2,"9/9/2018",9,9,2018,252,"3:27",49,"Fall",28.7,29.273,13.14,32.955,0,0,0,0,0,0.54,-0.568636235841013,-0.265326629804129,0.182286638907746,-0.288026487660469
"185","GU1905",1,"6B3Z","6B3I",41.33,-71.175,2,"MAB",21,21,10,"10/15/2019",10,15,2019,288,"20:21",30,"Fall",16.96,32.381,16.59,32.389,0,0,2.22,0,2.22,0.54,0.396199347095736,-0.315352680905113,0.182286638907746,-0.303120136049472
"186","HB2103",2998,"6B3Z","6B3I",40.2717,-70.1883,2,"MAB",23,23,11,"9/27/2021",9,27,2021,270,"19:03",95,"Fall",22.11,34.067,15.44,35.518,0,0,0,0,0,0.54,-0.568636235841013,-0.404722586237044,0.182286638907746,-0.29928819346081
"187","AL9806",1,"","6B3I",41,-68.99,2,"MAB",23,23,11,"5/13/1998",5,13,1998,133,"19:05",75,"Spring",6.43,32.049,NA,NA,0,0,0,0,0,0.38,-0.721246399047171,-0.182693856143478,0.442019291572629,-0.182693856143478
"188","AL9904",2,"","6B3I",40.82,-68.93,2,"MAB",23,23,11,"5/20/1999",5,20,1999,140,"2:49",61,"Spring",8.31,32.53,7.95,32.522,0,0,0,0,0,0.38,-0.721246399047171,0.378216415016514,0.442019291572629,0.0977612794365185
"189","AL0002",1,"6B3Z","6B3I",39.45,-72.4367,2,"MAB",14,14,7,"3/16/2000",3,16,2000,76,"10:45",121,"Spring",8.65,33.864,13.32,35.648,0,0,0,0,0,0.38,-0.721246399047171,0.130899106462938,0.442019291572629,0.108807221778658
"190","AL0103",9,"6B3Z","6B3I",39.1717,-73.1667,1,"MAB",10,10,4,"3/1/2001",3,1,2001,60,"1:56",65,"Spring",6.75,33.387,6.77,33.389,0,0,0,84,84,0.38,1.92526050951944,0.955247463414015,0.442019291572629,0.320417282187497
"191","AL0203",156,"6B3Z","6B3I",40.7567,-69.0817,2,"MAB",23,23,11,"3/2/2002",3,2,2002,61,"0:13",72,"Spring",6.05,32.912,6.02,32.93,0,0,0,565.51,565.51,0.38,2.75258617874041,0.418556883035493,0.442019291572629,0.340045202357097
"192","DE0302",103,"6B3Z","6B3I",40.9167,-70.2833,2,"MAB",24,24,12,"3/1/2003",3,1,2003,60,"0:18",40,"Spring",2.09,33.088,2.1,33.079,8.76,0,0,397.12,405.88,0.38,2.60860090548185,0.4104446100533,0.442019291572629,0.458672895596452
"193","AL0403",1,"6B3Z","6B3I",38.995,-72.905,1,"MAB",10,10,4,"3/3/2004",3,3,2004,63,"14:07",94,"Spring",4.18,33.135,6.43,34.02,0,0,0,223.2,223.2,0.38,2.34906372812595,1.05135616342175,0.442019291572629,0.593300845277499
"194","AL0503",3,"6B3Z","6B3I",37.5583,-75.4683,1,"MAB",9,9,6,"3/4/2005",3,4,2005,63,"8:58",14,"Spring",3.51,30.718,3.6,30.769,0,0,0,0,0,0.38,-0.721246399047171,0.11407290235186,0.442019291572629,0.589935604455283
"195","AL0602",131,"6B3Z","6B3I",40.63,-69.3967,2,"MAB",24,24,12,"3/2/2006",3,2,2006,61,"0:18",48,"Spring",4.14,32.613,4.17,32.615,0,0,0,244.72,244.72,0.38,2.38900651830623,0.683152586942474,0.442019291572629,0.535516629160975
"196","AL0702",131,"6B3Z","6B3I",40.4967,-70.0467,2,"MAB",23,23,11,"3/1/2007",3,1,2007,60,"1:44",67,"Spring",6.03,33.124,4.42,33.236,0,0,0,252.88,252.88,0.38,2.40324066508448,-0.0159386571045542,0.442019291572629,0.448617521132966
"197","AL0801",1,"6B3Z","6B3I",40.125,-71.055,2,"MAB",18,18,9,"3/7/2008",3,7,2008,67,"7:33",152,"Spring",6.86,33.223,12.3,35.395,0,0,0,16.68,16.68,0.38,1.22711508258913,0.925094825737339,0.442019291572629,0.551547564269774
"198","DE0905",1,"6B3Z","6B3I",40.9833,-70.8767,2,"MAB",20,20,10,"5/27/2009",5,27,2009,147,"23:23",52,"Spring",11.54,32.285,7.1,32.485,0,0,0,0,0,0.38,-0.721246399047171,0.568796172934278,0.442019291572629,0.45503556617228
"199","DE1004",1,"6B3Z","6B3I",41.1067,-71.1033,2,"MAB",20,20,10,"5/26/2010",5,26,2010,146,"18:26",37,"Spring",13.55,31.509,8.95,31.696,0,0,0,0,0,0.38,-0.721246399047171,0.52913648645103,0.442019291572629,0.538048282992114
"200","HB1102",3,"6B3","6B3",38.425,-73.7683,1,"MAB",7,7,4,"3/3/2011",3,3,2011,62,"20:16",67,"Spring",6.99,33.434,7.19,33.5,4.14,0,0,53.82,57.96,0.38,1.76454971906447,1.10938605061256,0.442019291572629,0.62329497572613
"201","HB1201",381,"6B3Z","6B3I",40.7883,-70.25,2,"MAB",24,24,12,"3/27/2012",3,27,2012,87,"20:05",44,"Spring",7.01,32.668,6.95,32.668,0,0,0,172.87,172.87,0.38,2.23819669937901,0.121032671869893,0.442019291572629,0.65068924152102
"202","HB1301",2292,"6B3Z","6B3I",40.7317,-72.66,2,"MAB",17,17,8,"3/30/2013",3,30,2013,89,"6:13",28,"Spring",5,32.532,4.45,32.708,6.66,0,0,68.08,74.74,0.38,1.8746557325981,0.361448824586391,0.442019291572629,0.53796004129083
"203","HB1401",4626,"6B3Z","6B3I",40.4283,-73.7933,2,"MAB",17,17,8,"4/17/2014",4,17,2014,107,"12:59",34,"Spring",5.83,31.456,5.89,33.394,0,0,0,2.3,2.3,0.38,0.396199347095736,1.53046693104376,0.442019291572629,0.730294192912726
"204","HB1501",7374,"6B3Z","6B3I",40.5017,-73.445,2,"MAB",17,17,8,"3/31/2015",3,31,2015,90,"4:21",20,"Spring",3.38,32.811,3.16,32.815,0,0,0,3.06,3.06,0.38,0.511883360978874,0.250133001389614,0.442019291572629,0.674493495900443
"205","GU1608",1,"6B3Z","6B3I",41.3217,-71.2533,2,"MAB",20,20,10,"5/21/2016",5,21,2016,142,"21:25",36,"Spring",12.29,31.929,8.38,32.438,0,0,0,0,0,0.38,-0.721246399047171,-0.402995485978018,0.442019291572629,0.372017188582328
"206","GU1701",1,"6B3Z","6B3I",41.2633,-71.4567,2,"MAB",20,20,10,"5/16/2017",5,16,2017,136,"21:46",39,"Spring",11.23,32.015,9.24,32.638,0,0,0,0,0,0.38,-0.721246399047171,-0.11126218441333,0.442019291572629,0.325558217325683
"207","HB1802",6074,"6B3Z","6B3I",36.2733,-75.2733,1,"MAB",2,2,2,"3/16/2018",3,16,2018,75,"13:24",32,"Spring",7.55,33.737,7.88,34.053,0,0,0,0,0,0.38,-0.721246399047171,-0.0542362029023988,0.442019291572629,0.242421211827925
"208","HB1901",8159,"6B3Z","6B3I",40.515,-70.2433,2,"MAB",23,23,11,"4/12/2019",4,12,2019,102,"2:19",65,"Spring",5.95,32.774,5.57,32.774,0,0,0,19.32,19.32,0.38,1.29025726939452,0.082621335221659,0.442019291572629,-0.0471479073364948
"209","HB2001",2508,"6B3Z","6B3I",36.0333,-75.52,1,"MAB",3,3,3,"3/12/2020",3,12,2020,72,"11:52",26,"Spring",9.77,31.51,9,32.284,0,0,0,0,0,0.38,-0.721246399047171,-0.370935066356383,0.442019291572629,-0.171361520885694
"210","GU2102",2,"6B3Z","6B3I",40.8367,-70.8233,2,"MAB",20,20,10,"5/15/2021",5,15,2021,135,"0:33",58,"Spring",11.21,32.176,6.71,32.887,0,0,0,0,0,0.38,-0.721246399047171,-0.0481855684612548,0.442019291572629,-0.100399537382342
