"","cruise_name","station","zoo_gear","ich_gear","lat","lon","region","region_name","strata_47","strata_46","strata_26","date","month","day","year","doy","time","depth","season","sfc_temp","sfc_salt","btm_temp","btm_salt","volume_1m2","min_nonzero","log10_ZP","log_mean_ZP","sd_ZP","runMean_ZP"
"221","DE0808",51,"6B3Z","6B3I",39.615,-74.175,1,"MAB",13,13,6,"8/18/2008",8,18,2008,231,"8:43",16,"Summer",22.48,29.835,17.44,31.176,4.4,0.29,0.657533887557986,1.38594336068639,0.0910292240665123,1.33497699766276
"222","DE0905",36,"6B3Z","6B3I",38.2233,-74.71,1,"MAB",8,8,5,"6/1/2009",6,1,2009,152,"1:04",33,"Summer",18.18,31.319,10.3,32.687,3.89,0.29,0.605843539058089,1.25819136361086,0.0910292240665123,1.31983675652915
"223","DE1004",103,"6B3Z","6B3I",41.27,-69.5083,2,"MAB",25,25,12,"6/5/2010",6,5,2010,156,"14:58",26,"Summer",9.73,31.818,9.45,31.863,3.31,0.29,0.538448051710217,1.42040036791998,0.0910292240665123,1.32901603337596
"224","DE1105",67,"6B3","6B3",40.3517,-69.645,2,"MAB",23,23,11,"6/9/2011",6,9,2011,160,"1:43",72,"Summer",15.16,32.276,7.75,32.532,33.61,0.29,1.52833811232484,1.31230357168072,0.0910292240665123,1.33066503541194
"225","HB1202",97,"6B3Z","6B3I",40.5633,-68.875,2,"MAB",23,23,11,"6/13/2012",6,13,2012,165,"23:50",71,"Summer",14.05,32.855,10.23,32.923,19.62,0.29,1.29589681867899,1.17909861108528,0.0910292240665123,1.31118745499665
"226","EX1305",2,"6B3Z","6B3I",40.745,-70.1633,2,"MAB",24,24,12,"8/25/2013",8,25,2013,237,"6:49",40,"Summer",16.83,32.515,13.44,32.629,40.87,0.29,1.61294271588699,1.32357340134063,0.0910292240665123,1.2987134631275
"227","GU1608",208,"6B3Z","6B3I",40.6633,-70.9183,2,"MAB",19,19,9,"6/15/2016",6,15,2016,167,"8:11",68,"Summer",13.89,32.42,8.83,33.292,5.95,0.29,0.784973709954401,1.10547713912258,0.0910292240665123,1.26817061822984
"228","GU1701",149,"6B3Z","6B3I",41.1633,-71.0017,2,"MAB",20,20,10,"6/6/2017",6,6,2017,157,"0:34",37,"Summer",11.75,31.655,9.81,32.084,13.81,0.29,1.14472984082465,1.14167831554159,0.0910292240665123,1.21242620775416
"229","GU1804",4,"6B3Z","6B3I",40.9967,-71.085,2,"MAB",20,20,10,"8/23/2018",8,23,2018,235,"5:51",49,"Summer",19.8,32.12,11.53,32.61,17.73,0.29,1.25224605047312,1.38184869934367,0.0910292240665123,1.22633523328675
"230","GU1902",97,"6B3Z","6B3I",40.835,-69.0733,2,"MAB",23,23,11,"8/26/2019",8,26,2019,238,"9:09",71,"Summer",19.6,33.337,13.71,33.741,30.45,0.29,1.48565045753267,1.35154946520457,0.0910292240665123,1.26082540411061
"231","PC2104",27,"6B3Z","6B3I",39.9983,-72.5083,2,"MAB",15,15,7,"8/8/2021",8,8,2021,220,"8:18",65,"Summer",22.96,32.664,9.27,33.435,29.37,0.29,1.47004278755721,1.46538940630154,0.0910292240665123,1.28918860510279
"232","AL9803",6,"6B3","",39.3683,-73.0333,1,"MAB",10,10,4,"2/9/1998",2,9,1998,40,"8:53",62,"Winter",6.26,32.449,6.23,32.443,7.52,0.17,0.881099218389017,0.881099218389017,0.122650087190004,0.881099218389017
"233","AL9902",73,"6B3","",39.965,-73.5033,2,"MAB",16,16,8,"2/9/1999",2,9,1999,40,"12:41",42,"Winter",6.86,32.32,6.87,32.321,7.08,0.17,0.855216194733363,0.736047660875028,0.122650087190004,0.808573439632023
"234","AL0001",5,"6B3Z","6B3I",39.4217,-72.895,2,"MAB",15,15,7,"2/10/2000",2,10,2000,41,"22:19",67,"Winter",10.99,35.276,9.54,35.028,3.16,0.17,0.511214701136388,0.782994431721511,0.122650087190004,0.800047103661852
"235","AL0102",57,"6B3Z","6B3I",37.5067,-75.2667,1,"MAB",5,5,2,"2/5/2001",2,5,2001,36,"9:39",27,"Winter",5.22,32.834,5.71,33.373,8.62,0.17,0.93976877545335,0.889785282836071,0.122650087190004,0.822481648455407
"236","AL0203",68,"6B3Z","6B3I",40.9467,-71.465,2,"MAB",20,20,10,"2/20/2002",2,20,2002,51,"5:47",55,"Winter",6.57,33.099,6.61,33.111,7.65,0.17,0.888460318035386,1.01085717890624,0.122650087190004,0.860156754545573
"237","DE0302",39,"6B3Z","6B3I",36.3817,-75.375,1,"MAB",2,2,2,"2/12/2003",2,12,2003,43,"2:45",28,"Winter",6.78,34.157,6.79,34.155,3.95,0.17,0.605843539058089,0.69297698952019,0.122650087190004,0.822532308771807
"238","AL0402",1,"6B3Z","6B3I",39.2367,-72.4133,2,"MAB",14,14,7,"2/5/2004",2,5,2004,36,"0:17",245,"Winter",9.3,34.595,NA,NA,2.54,0.17,0.419129307741976,0.994939259143555,0.122650087190004,0.874310628425513
"239","AL0502",40,"6B3Z","6B3I",40.9667,-71.5533,2,"MAB",20,20,10,"2/16/2005",2,16,2005,47,"10:57",51,"Winter",3.48,31.487,3.74,32.078,10.8,0.17,1.03682843337711,0.861642798494712,0.122650087190004,0.890040301780153
"240","AL0602",47,"6B3Z","6B3I",37.6817,-74.7183,1,"MAB",5,5,2,"2/13/2006",2,13,2006,44,"9:06",50,"Winter",8.71,33.093,8.82,33.137,16.31,0.17,1.21471142100538,1.02638988190252,0.122650087190004,0.917361221593443
"241","AL0702",114,"6B3Z","6B3I",40.4733,-71.6367,2,"MAB",19,19,9,"2/27/2007",2,27,2007,58,"4:55",76,"Winter",6.64,33.387,6.58,33.542,5.12,0.17,0.716420733846555,0.980052607365935,0.122650087190004,0.911200307285383
"242","DE0802",1,"6B3Z","6B3I",41.3933,-71.41,2,"MAB",21,21,10,"1/23/2008",1,23,2008,23,"1:04",33,"Winter",5.25,31.725,6.03,32.144,2.56,0.17,0.422425676371205,0.823266352696194,0.122650087190004,0.937258179920583
"243","DE0902",1,"6B3Z","6B3I",41.2283,-71.0817,2,"MAB",20,20,10,"1/26/2009",1,26,2009,26,"22:23",41,"Winter",3.8,32.436,5.49,32.861,11.77,0.17,1.07390155831421,0.922981356800065,0.122650087190004,0.922866599451886
"244","DE1001",1,"6B3Z","6B3I",41.3117,-70.8467,2,"MAB",25,25,12,"2/2/2010",2,2,2010,33,"22:06",27,"Winter",2.4,32.253,2.48,32.306,2.17,0.17,0.353146546213979,0.723233950817539,0.122650087190004,0.895184829916451
"245","DE1102",9,"6B3","6B3",40.535,-72.415,2,"MAB",16,16,8,"2/2/2011",2,2,2011,33,"9:07",48,"Winter",4.51,32.285,5.41,32.642,6.38,0.17,0.810568529216413,0.648671428293038,0.122650087190004,0.819641139194554
"246","DE1202",69,"6B3","6B3",41.2517,-71.2467,2,"MAB",20,20,10,"2/12/2012",2,12,2012,43,"4:26",39,"Winter",8.01,32.546,7.98,32.536,7.82,0.17,0.897901874268228,0.877009270510499,0.122650087190004,0.799032471823467
"247","PC1301",104,"6B3Z","6B3I",40.5983,-69.2383,2,"MAB",23,23,11,"2/24/2013",2,24,2013,55,"4:00",55,"Winter",6.98,33.503,6.99,33.512,4.32,0.17,0.643945912748067,0.821321179662002,0.122650087190004,0.798643437216629
"248","HB1701",21,"6B3Z","6B3I",37.4967,-75.5017,1,"MAB",6,6,3,"2/13/2017",2,13,2017,44,"22:37",15,"Winter",6.56,32.746,6.58,32.753,1.25,0.17,0.125481265700594,0.655382403087154,0.122650087190004,0.745123646474046
